,id,val,Node,Channel,Value,is_posted,create_ts,sent_ts,State ,rolling_avg,pred
15993,4472305,1603291520, EC4N0003, A2,0.14,0,2020-10-21 14:45:00,-0.02,Idle,0.12999999999998815,Idle
15994,4472313,1603291521, EC4N0003, A1,0.12,0,2020-10-21 14:45:00,0.03,Idle,0.13249999999998816,Idle
15995,4472314,1603291521, EC4N0003, A2,0.15,0,2020-10-21 14:45:00,-0.04,Idle,0.12999999999998815,Idle
15996,4472315,1603291521, EC4N0003, A0,0.11,0,2020-10-21 14:45:00,0.04,Idle,0.12999999999998815,Idle
15997,4472324,1603291522, EC4N0003, A2,0.15,0,2020-10-21 14:45:00,-0.04,Idle,0.13249999999998816,Idle
15998,4472325,1603291522, EC4N0003, A0,0.11,0,2020-10-21 14:45:00,0.03,Idle,0.12999999999998815,Idle
15999,4472335,1603291523, EC4N0003, A2,0.14,0,2020-10-21 14:45:00,-0.02,Idle,0.12749999999998815,Idle
16000,4472336,1603291523, EC4N0003, A0,0.12,0,2020-10-21 14:45:00,-0.01,Idle,0.12999999999998815,Idle
16001,4472337,1603291523, EC4N0003, A1,0.11,0,2020-10-21 14:45:00,0.01,Idle,0.11999999999998814,Idle
16002,4472347,1603291524, EC4N0003, A0,0.12,0,2020-10-21 14:45:00,-0.01,Idle,0.12249999999998815,Idle
16003,4472348,1603291524, EC4N0003, A1,0.11,0,2020-10-21 14:45:00,0.03,Idle,0.11499999999998814,Idle
16004,4472349,1603291524, EC4N0003, A2,0.14,0,2020-10-21 14:45:00,-0.03,Idle,0.11999999999998814,Idle
16005,4472358,1603291525, EC4N0003, A1,0.11,0,2020-10-21 14:45:00,0.04,Idle,0.11999999999998814,Idle
16006,4472359,1603291525, EC4N0003, A2,0.15,0,2020-10-21 14:45:00,-0.04,Idle,0.12749999999998815,Idle
16007,4472369,1603291526, EC4N0003, A1,0.11,0,2020-10-21 14:45:00,0.04,Idle,0.12749999999998815,Idle
16008,4472370,1603291526, EC4N0003, A2,0.15,0,2020-10-21 14:45:00,-0.03,Idle,0.12999999999998815,Idle
16009,4472371,1603291526, EC4N0003, A0,0.12,0,2020-10-21 14:45:00,0.03,Idle,0.13249999999998816,Idle
16010,4472381,1603291527, EC4N0003, A2,0.15,0,2020-10-21 14:45:00,-0.04,Idle,0.13249999999998816,Idle
16011,4472382,1603291527, EC4N0003, A0,0.11,0,2020-10-21 14:45:00,0.01,Idle,0.13249999999998816,Idle
16012,4472383,1603291527, EC4N0003, A1,0.12,0,2020-10-21 14:45:00,-0.01,Idle,0.12499999999998815,Idle
16013,4472392,1603291528, EC4N0003, A0,0.11,0,2020-10-21 14:45:00,0.01,Idle,0.12249999999998815,Idle
16014,4472393,1603291528, EC4N0003, A1,0.12,0,2020-10-21 14:45:00,-0.01,Idle,0.11499999999998814,Idle
16015,4472402,1603291529, EC4N0003, A0,0.11,0,2020-10-21 14:45:00,0.0,Idle,0.11499999999998814,Idle
16016,4472403,1603291529, EC4N0003, A1,0.11,0,2020-10-21 14:45:00,0.04,Idle,0.11249999999998814,Idle
16017,4472404,1603291529, EC4N0003, A2,0.15,0,2020-10-21 14:45:00,-0.04,Idle,0.12249999999998815,Idle
16018,4472413,1603291530, EC4N0003, A1,0.11,0,2020-10-21 14:45:00,0.03,Idle,0.11999999999998814,Idle
16019,4472414,1603291530, EC4N0003, A2,0.14,0,2020-10-21 14:45:00,0.03,Idle,0.12749999999998815,Idle
16020,4472424,1603291531, EC4N0003, A1,0.17,0,2020-10-21 14:45:00,-0.02,Idle,0.14249999999998816,Idle
16021,4472425,1603291531, EC4N0003, A2,0.15,0,2020-10-21 14:45:00,-0.02,Idle,0.14249999999998816,Idle
16022,4472426,1603291531, EC4N0003, A0,0.13,0,2020-10-21 14:45:00,0.01,Idle,0.14749999999998817,Idle
16023,4472436,1603291532, EC4N0003, A2,0.14,0,2020-10-21 14:45:00,-0.03,Idle,0.14749999999998817,Idle
16024,4472437,1603291532, EC4N0003, A0,0.11,0,2020-10-21 14:45:00,0.0,Idle,0.13249999999998816,Idle
16025,4472438,1603291532, EC4N0003, A1,0.11,0,2020-10-21 14:45:00,0.03,Idle,0.12249999999998815,Idle
16026,4472448,1603291533, EC4N0003, A0,0.14,0,2020-10-21 14:45:00,-0.02,Idle,0.12499999999998815,Idle
16027,4472449,1603291533, EC4N0003, A1,0.12,0,2020-10-21 14:45:00,-0.02,Idle,0.11999999999998814,Idle
16028,4472458,1603291534, EC4N0003, A0,0.1,0,2020-10-21 14:45:00,0.0,Idle,0.11749999999998814,Idle
16029,4472459,1603291534, EC4N0003, A1,0.1,0,2020-10-21 14:45:00,0.04,Idle,0.11499999999998814,Idle
16030,4472460,1603291534, EC4N0003, A2,0.14,0,2020-10-21 14:45:00,-0.02,Idle,0.11499999999998814,Idle
16031,4472468,1603291535, EC4N0003, A1,0.12,0,2020-10-21 14:45:00,0.03,Idle,0.11499999999998814,Idle
16032,4472469,1603291535, EC4N0003, A2,0.15,0,2020-10-21 14:45:00,-0.04,Idle,0.12749999999998815,Idle
16033,4472470,1603291535, EC4N0003, A0,0.11,0,2020-10-21 14:45:00,0.03,Idle,0.12999999999998815,Idle
16034,4472479,1603291536, EC4N0003, A2,0.14,0,2020-10-21 14:45:00,0.0,Idle,0.12999999999998815,Idle
16035,4472480,1603291536, EC4N0003, A0,0.14,0,2020-10-21 14:45:00,0.03,Idle,0.13499999999998816,Idle
16036,4472490,1603291537, EC4N0003, A2,0.17,0,2020-10-21 14:45:00,-0.07,Idle,0.13999999999998816,Idle
16037,4472491,1603291537, EC4N0003, A0,0.1,0,2020-10-21 14:45:00,0.02,Idle,0.13749999999998816,Idle
16038,4472492,1603291537, EC4N0003, A1,0.12,0,2020-10-21 14:45:00,-0.02,Idle,0.13249999999998816,Idle
16039,4472502,1603291538, EC4N0003, A0,0.1,0,2020-10-21 14:45:00,0.0,Idle,0.12249999999998815,Idle
16040,4472503,1603291538, EC4N0003, A1,0.1,0,2020-10-21 14:45:00,0.05,Idle,0.10499999999998813,Idle
16041,4472504,1603291538, EC4N0003, A2,0.15,0,2020-10-21 14:45:00,-0.04,Idle,0.11749999999998814,Idle
16042,4472513,1603291539, EC4N0003, A1,0.11,0,2020-10-21 14:45:00,0.03,Idle,0.11499999999998814,Idle
16043,4472514,1603291539, EC4N0003, A2,0.14,0,2020-10-21 14:45:00,-0.02,Idle,0.12499999999998815,Idle
16044,4472524,1603291540, EC4N0003, A1,0.12,0,2020-10-21 14:45:00,0.03,Idle,0.12999999999998815,Idle
16045,4472525,1603291540, EC4N0003, A2,0.15,0,2020-10-21 14:45:00,-0.04,Idle,0.12999999999998815,Idle
16046,4472526,1603291540, EC4N0003, A0,0.11,0,2020-10-21 14:45:00,0.03,Idle,0.12999999999998815,Idle
16047,4472536,1603291541, EC4N0003, A2,0.14,0,2020-10-21 14:45:00,-0.04,Idle,0.12999999999998815,Idle
16048,4472537,1603291541, EC4N0003, A0,0.1,0,2020-10-21 14:45:00,0.09,Idle,0.12499999999998815,Idle
16049,4472546,1603291542, EC4N0003, A2,0.19,0,2020-10-21 14:45:00,-0.06,Idle,0.13499999999998816,Idle
16050,4472547,1603291542, EC4N0003, A0,0.13,0,2020-10-21 14:45:00,0.0,Idle,0.13999999999998816,Idle
16051,4472548,1603291542, EC4N0003, A1,0.13,0,2020-10-21 14:45:00,-0.01,Idle,0.13749999999998816,Idle
16052,4472557,1603291543, EC4N0003, A0,0.12,0,2020-10-21 14:45:00,0.02,Idle,0.14249999999998816,Idle
16053,4472558,1603291543, EC4N0003, A1,0.14,0,2020-10-21 14:45:00,0.0,Idle,0.12999999999998818,Idle
16054,4472559,1603291543, EC4N0003, A2,0.14,0,2020-10-21 14:45:00,-0.04,Idle,0.13249999999998818,Idle
16055,4472568,1603291544, EC4N0003, A1,0.1,0,2020-10-21 14:45:00,0.03,Idle,0.12499999999998818,Idle
16056,4472569,1603291544, EC4N0003, A2,0.13,0,2020-10-21 14:45:00,-0.01,Idle,0.12749999999998818,Idle
16057,4472579,1603291545, EC4N0003, A1,0.12,0,2020-10-21 14:45:00,0.02,Idle,0.12249999999998817,Idle
16058,4472580,1603291545, EC4N0003, A2,0.14,0,2020-10-21 14:45:00,-0.01,Idle,0.12249999999998817,Idle
16059,4472581,1603291545, EC4N0003, A0,0.13,0,2020-10-21 14:45:00,0.02,Idle,0.12999999999998818,Idle
16060,4472591,1603291546, EC4N0003, A2,0.15,0,2020-10-21 14:45:00,-0.03,Idle,0.13499999999998819,Idle
16061,4472592,1603291546, EC4N0003, A0,0.12,0,2020-10-21 14:45:00,0.01,Idle,0.13499999999998819,Idle
16062,4472593,1603291546, EC4N0003, A1,0.13,0,2020-10-21 14:45:00,-0.02,Idle,0.13249999999998818,Idle
16063,4472603,1603291547, EC4N0003, A0,0.11,0,2020-10-21 14:45:00,0.0,Idle,0.12749999999998818,Idle
16064,4472604,1603291547, EC4N0003, A1,0.11,0,2020-10-21 14:45:00,0.0,Idle,0.11749999999998817,Idle
16065,4472613,1603291548, EC4N0003, A0,0.11,0,2020-10-21 14:45:00,0.0,Idle,0.11499999999998817,Idle
16066,4472614,1603291548, EC4N0003, A1,0.11,0,2020-10-21 14:45:00,0.05,Idle,0.10999999999998816,Idle
16067,4472615,1603291548, EC4N0003, A2,0.16,0,2020-10-21 14:45:00,-0.05,Idle,0.12249999999998817,Idle
16068,4472623,1603291549, EC4N0003, A1,0.11,0,2020-10-21 14:45:00,0.04,Idle,0.12249999999998817,Idle
16069,4472624,1603291549, EC4N0003, A2,0.15,0,2020-10-21 14:45:00,-0.04,Idle,0.13249999999998818,Idle
16070,4472625,1603291549, EC4N0003, A0,0.11,0,2020-10-21 14:45:00,0.03,Idle,0.13249999999998818,Idle
16071,4472634,1603291550, EC4N0003, A2,0.14,0,2020-10-21 14:45:00,-0.02,Idle,0.12749999999998818,Idle
16072,4472635,1603291550, EC4N0003, A0,0.12,0,2020-10-21 14:45:00,0.03,Idle,0.12999999999998818,Idle
16073,4472645,1603291551, EC4N0003, A2,0.15,0,2020-10-21 14:45:00,-0.04,Idle,0.12999999999998818,Idle
16074,4472646,1603291551, EC4N0003, A0,0.11,0,2020-10-21 14:45:00,0.0,Idle,0.12999999999998818,Idle
16075,4472647,1603291551, EC4N0003, A1,0.11,0,2020-10-21 14:45:00,0.01,Idle,0.12249999999998817,Idle
16076,4472657,1603291552, EC4N0003, A0,0.12,0,2020-10-21 14:45:00,-0.01,Idle,0.12249999999998817,Idle
16077,4472658,1603291552, EC4N0003, A1,0.11,0,2020-10-21 14:45:00,0.01,Idle,0.11249999999998817,Idle
16078,4472667,1603291553, EC4N0003, A1,0.12,0,2020-10-21 14:45:00,0.03,Idle,0.11499999999998817,Idle
16079,4472668,1603291553, EC4N0003, A2,0.15,0,2020-10-21 14:45:00,-0.03,Idle,0.12499999999998818,Idle
16080,4472678,1603291554, EC4N0003, A1,0.12,0,2020-10-21 14:45:00,0.02,Idle,0.12499999999998818,Idle
16081,4472679,1603291554, EC4N0003, A2,0.14,0,2020-10-21 14:45:00,-0.04,Idle,0.13249999999998818,Idle
16082,4472680,1603291554, EC4N0003, A0,0.1,0,2020-10-21 14:45:00,0.05,Idle,0.12749999999998818,Idle
16083,4472690,1603291555, EC4N0003, A2,0.15,0,2020-10-21 14:45:00,-0.06,Idle,0.12749999999998818,Idle
16084,4472691,1603291555, EC4N0003, A0,0.09,0,2020-10-21 14:45:00,0.07,Idle,0.11999999999998817,Idle
16085,4472701,1603291556, EC4N0003, A2,0.16,0,2020-10-21 14:45:00,-0.05,Idle,0.12499999999998818,Idle
16086,4472702,1603291556, EC4N0003, A0,0.11,0,2020-10-21 14:45:00,0.0,Idle,0.12749999999998818,Idle
16087,4472703,1603291556, EC4N0003, A1,0.11,0,2020-10-21 14:45:00,0.01,Idle,0.11749999999998817,Idle
16088,4472712,1603291557, EC4N0003, A0,0.12,0,2020-10-21 14:45:00,-0.01,Idle,0.12499999999998818,Idle
16089,4472713,1603291557, EC4N0003, A1,0.11,0,2020-10-21 14:45:00,0.04,Idle,0.11249999999998817,Idle
16090,4472714,1603291557, EC4N0003, A2,0.15,0,2020-10-21 14:45:00,-0.04,Idle,0.12249999999998817,Idle
16091,4472723,1603291558, EC4N0003, A1,0.11,0,2020-10-21 14:46:00,0.04,Idle,0.12249999999998817,Idle
16092,4472724,1603291558, EC4N0003, A2,0.15,0,2020-10-21 14:46:00,-0.04,Idle,0.12999999999998818,Idle
16093,4472734,1603291559, EC4N0003, A1,0.11,0,2020-10-21 14:46:00,0.03,Idle,0.12999999999998818,Idle
16094,4472735,1603291559, EC4N0003, A2,0.14,0,2020-10-21 14:46:00,-0.04,Idle,0.12749999999998818,Idle
16095,4472736,1603291559, EC4N0003, A0,0.1,0,2020-10-21 14:46:00,0.05,Idle,0.12499999999998818,Idle
16096,4472746,1603291560, EC4N0003, A2,0.15,0,2020-10-21 14:46:00,-0.03,Idle,0.12499999999998818,Idle
16097,4472747,1603291560, EC4N0003, A0,0.12,0,2020-10-21 14:46:00,-0.02,Idle,0.12749999999998818,Idle
16098,4472748,1603291560, EC4N0003, A1,0.1,0,2020-10-21 14:46:00,0.01,Idle,0.11749999999998817,Idle
16099,4472758,1603291561, EC4N0003, A0,0.11,0,2020-10-21 14:46:00,0.0,Idle,0.11999999999998817,Idle
16100,4472759,1603291561, EC4N0003, A1,0.11,0,2020-10-21 14:46:00,0.0,Idle,0.10999999999998816,Idle
16101,4472765,1603291562, EC4N0003, A0,0.11,0,2020-10-21 14:46:00,0.01,Idle,0.10749999999998816,Idle
16102,4472766,1603291562, EC4N0003, A1,0.12,0,2020-10-21 14:46:00,0.05,Idle,0.11249999999998817,Idle
16103,4472767,1603291562, EC4N0003, A2,0.17,0,2020-10-21 14:46:00,-0.04,Idle,0.12749999999998818,Idle
16104,4472773,1603291563, EC4N0003, A1,0.13,0,2020-10-21 14:46:00,0.02,Idle,0.13249999999998818,Idle
16105,4472774,1603291563, EC4N0003, A2,0.15,0,2020-10-21 14:46:00,0.0,Idle,0.1424999999999882,Idle
16106,4472782,1603291564, EC4N0003, A1,0.15,0,2020-10-21 14:46:00,-0.02,Idle,0.1499999999999882,Idle
16107,4472783,1603291564, EC4N0003, A2,0.13,0,2020-10-21 14:46:00,-0.02,Idle,0.1399999999999882,Idle
16108,4472784,1603291564, EC4N0003, A0,0.11,0,2020-10-21 14:46:00,0.03,Idle,0.13499999999998819,Idle
16109,4472793,1603291565, EC4N0003, A2,0.14,0,2020-10-21 14:46:00,-0.03,Idle,0.13249999999998818,Idle
16110,4472794,1603291565, EC4N0003, A0,0.11,0,2020-10-21 14:46:00,0.01,Idle,0.12249999999998817,Idle
16111,4472795,1603291565, EC4N0003, A1,0.12,0,2020-10-21 14:46:00,-0.01,Idle,0.11999999999998817,Idle
16112,4472805,1603291566, EC4N0003, A0,0.11,0,2020-10-21 14:46:00,0.0,Idle,0.11999999999998817,Idle
16113,4472806,1603291566, EC4N0003, A1,0.11,0,2020-10-21 14:46:00,-0.01,Idle,0.11249999999998817,Idle
16114,4472815,1603291567, EC4N0003, A0,0.1,0,2020-10-21 14:46:00,0.03,Idle,0.10999999999998816,Idle
16115,4472816,1603291567, EC4N0003, A1,0.13,0,2020-10-21 14:46:00,0.01,Idle,0.11249999999998817,Idle
16116,4472817,1603291567, EC4N0003, A2,0.14,0,2020-10-21 14:46:00,-0.04,Idle,0.11999999999998817,Idle
16117,4472826,1603291568, EC4N0003, A1,0.1,0,2020-10-21 14:46:00,0.04,Idle,0.11749999999998817,Idle
16118,4472827,1603291568, EC4N0003, A2,0.14,0,2020-10-21 14:46:00,-0.03,Idle,0.12749999999998818,Idle
16119,4472828,1603291568, EC4N0003, A0,0.11,0,2020-10-21 14:46:00,0.04,Idle,0.12249999999998817,Idle
16120,4472838,1603291569, EC4N0003, A2,0.15,0,2020-10-21 14:46:00,-0.03,Idle,0.12499999999998818,Idle
16121,4472839,1603291569, EC4N0003, A0,0.12,0,2020-10-21 14:46:00,0.03,Idle,0.12999999999998818,Idle
16122,4472849,1603291570, EC4N0003, A2,0.15,0,2020-10-21 14:46:00,-0.04,Idle,0.13249999999998818,Idle
16123,4472850,1603291570, EC4N0003, A0,0.11,0,2020-10-21 14:46:00,0.0,Idle,0.13249999999998818,Idle
16124,4472851,1603291570, EC4N0003, A1,0.11,0,2020-10-21 14:46:00,0.04,Idle,0.12249999999998817,Idle
16125,4472860,1603291571, EC4N0003, A0,0.15,0,2020-10-21 14:46:00,-0.04,Idle,0.12999999999998818,Idle
16126,4472861,1603291571, EC4N0003, A1,0.11,0,2020-10-21 14:46:00,0.03,Idle,0.11999999999998817,Idle
16127,4472862,1603291571, EC4N0003, A2,0.14,0,2020-10-21 14:46:00,-0.03,Idle,0.12749999999998818,Idle
16128,4472872,1603291572, EC4N0003, A1,0.11,0,2020-10-21 14:46:00,0.03,Idle,0.12749999999998818,Idle
16129,4472873,1603291572, EC4N0003, A2,0.14,0,2020-10-21 14:46:00,-0.02,Idle,0.12499999999998818,Idle
16130,4472881,1603291573, EC4N0003, A1,0.12,0,2020-10-21 14:46:00,0.02,Idle,0.12749999999998818,Idle
16131,4472882,1603291573, EC4N0003, A2,0.14,0,2020-10-21 14:46:00,-0.02,Idle,0.12749999999998818,Idle
16132,4472883,1603291573, EC4N0003, A0,0.12,0,2020-10-21 14:46:00,0.03,Idle,0.12999999999998818,Idle
16133,4472891,1603291574, EC4N0003, A2,0.15,0,2020-10-21 14:46:00,-0.05,Idle,0.13249999999998818,Idle
16134,4472892,1603291574, EC4N0003, A0,0.1,0,2020-10-21 14:46:00,0.03,Idle,0.12749999999998818,Idle
16135,4472893,1603291574, EC4N0003, A1,0.13,0,2020-10-21 14:46:00,-0.01,Idle,0.12499999999998818,Idle
16136,4472903,1603291575, EC4N0003, A0,0.12,0,2020-10-21 14:46:00,-0.01,Idle,0.12499999999998818,Idle
16137,4472904,1603291575, EC4N0003, A1,0.11,0,2020-10-21 14:46:00,0.01,Idle,0.11499999999998817,Idle
16138,4472914,1603291576, EC4N0003, A0,0.12,0,2020-10-21 14:46:00,-0.01,Idle,0.11999999999998817,Idle
16139,4472915,1603291576, EC4N0003, A1,0.11,0,2020-10-21 14:46:00,0.04,Idle,0.11499999999998817,Idle
16140,4472916,1603291576, EC4N0003, A2,0.15,0,2020-10-21 14:46:00,-0.04,Idle,0.12249999999998817,Idle
16141,4472926,1603291577, EC4N0003, A1,0.11,0,2020-10-21 14:46:00,0.04,Idle,0.12249999999998817,Idle
16142,4472927,1603291577, EC4N0003, A2,0.15,0,2020-10-21 14:46:00,-0.03,Idle,0.12999999999998818,Idle
16143,4472928,1603291577, EC4N0003, A0,0.12,0,2020-10-21 14:46:00,0.03,Idle,0.13249999999998818,Idle
16144,4472937,1603291578, EC4N0003, A2,0.15,0,2020-10-21 14:46:00,-0.05,Idle,0.13249999999998818,Idle
16145,4472938,1603291578, EC4N0003, A0,0.1,0,2020-10-21 14:46:00,0.04,Idle,0.12999999999998818,Idle
16146,4472948,1603291579, EC4N0003, A2,0.14,0,2020-10-21 14:46:00,-0.03,Idle,0.12749999999998818,Idle
16147,4472949,1603291579, EC4N0003, A0,0.11,0,2020-10-21 14:46:00,0.0,Idle,0.12499999999998818,Idle
16148,4472950,1603291579, EC4N0003, A1,0.11,0,2020-10-21 14:46:00,0.0,Idle,0.11499999999998817,Idle
16149,4472959,1603291580, EC4N0003, A0,0.11,0,2020-10-21 14:46:00,0.02,Idle,0.11749999999998817,Idle
16150,4472960,1603291580, EC4N0003, A1,0.13,0,2020-10-21 14:46:00,0.02,Idle,0.11499999999998817,Idle
16151,4472961,1603291580, EC4N0003, A2,0.15,0,2020-10-21 14:46:00,-0.04,Idle,0.12499999999998818,Idle
16152,4472970,1603291581, EC4N0003, A1,0.11,0,2020-10-21 14:46:00,0.03,Idle,0.12499999999998818,Idle
16153,4472971,1603291581, EC4N0003, A2,0.14,0,2020-10-21 14:46:00,0.0,Idle,0.13249999999998818,Idle
16154,4472981,1603291582, EC4N0003, A1,0.14,0,2020-10-21 14:46:00,0.0,Idle,0.13499999999998819,Idle
16155,4472982,1603291582, EC4N0003, A2,0.14,0,2020-10-21 14:46:00,-0.01,Idle,0.13249999999998818,Idle
16156,4472983,1603291582, EC4N0003, A0,0.13,0,2020-10-21 14:46:00,0.01,Idle,0.1374999999999882,Idle
16157,4472992,1603291583, EC4N0003, A2,0.14,0,2020-10-21 14:46:00,-0.03,Idle,0.1374999999999882,Idle
16158,4472993,1603291583, EC4N0003, A0,0.11,0,2020-10-21 14:46:00,0.05,Idle,0.12999999999998818,Idle
16159,4473003,1603291584, EC4N0003, A2,0.16,0,2020-10-21 14:46:00,-0.05,Idle,0.13499999999998819,Idle
16160,4473004,1603291584, EC4N0003, A0,0.11,0,2020-10-21 14:46:00,0.0,Idle,0.12999999999998818,Idle
16161,4473005,1603291584, EC4N0003, A1,0.11,0,2020-10-21 14:46:00,0.01,Idle,0.12249999999998817,Idle
16162,4473015,1603291585, EC4N0003, A0,0.12,0,2020-10-21 14:46:00,-0.01,Idle,0.12499999999998818,Idle
16163,4473016,1603291585, EC4N0003, A1,0.11,0,2020-10-21 14:46:00,0.03,Idle,0.11249999999998817,Idle
16164,4473017,1603291585, EC4N0003, A2,0.14,0,2020-10-21 14:46:00,-0.02,Idle,0.11999999999998817,Idle
16165,4473027,1603291586, EC4N0003, A1,0.12,0,2020-10-21 14:46:00,0.03,Idle,0.12249999999998817,Idle
16166,4473028,1603291586, EC4N0003, A2,0.15,0,2020-10-21 14:46:00,-0.05,Idle,0.12999999999998818,Idle
16167,4473037,1603291587, EC4N0003, A1,0.1,0,2020-10-21 14:46:00,0.05,Idle,0.12749999999998818,Idle
16168,4473038,1603291587, EC4N0003, A2,0.15,0,2020-10-21 14:46:00,-0.04,Idle,0.12999999999998818,Idle
16169,4473039,1603291587, EC4N0003, A0,0.11,0,2020-10-21 14:46:00,0.02,Idle,0.12749999999998818,Idle
16170,4473047,1603291588, EC4N0003, A2,0.13,0,2020-10-21 14:46:00,-0.01,Idle,0.12249999999998817,Idle
16171,4473048,1603291588, EC4N0003, A0,0.12,0,2020-10-21 14:46:00,0.0,Idle,0.12749999999998818,Idle
16172,4473049,1603291588, EC4N0003, A1,0.12,0,2020-10-21 14:46:00,0.0,Idle,0.11999999999998817,Idle
16173,4473059,1603291590, EC4N0003, A0,0.12,0,2020-10-21 14:46:00,-0.01,Idle,0.12249999999998817,Idle
16174,4473060,1603291590, EC4N0003, A1,0.11,0,2020-10-21 14:46:00,0.03,Idle,0.11749999999998817,Idle
16175,4473070,1603291591, EC4N0003, A0,0.14,0,2020-10-21 14:46:00,-0.01,Idle,0.12249999999998817,Idle
16176,4473071,1603291591, EC4N0003, A1,0.13,0,2020-10-21 14:46:00,0.01,Idle,0.12499999999998818,Idle
16177,4473072,1603291591, EC4N0003, A2,0.14,0,2020-10-21 14:46:00,-0.03,Idle,0.12999999999998818,Idle
16178,4473082,1603291592, EC4N0003, A1,0.11,0,2020-10-21 14:46:00,0.04,Idle,0.12999999999998818,Idle
16179,4473083,1603291592, EC4N0003, A2,0.15,0,2020-10-21 14:46:00,-0.01,Idle,0.13249999999998818,Idle
16180,4473092,1603291593, EC4N0003, A1,0.14,0,2020-10-21 14:46:00,0.01,Idle,0.13499999999998819,Idle
16181,4473093,1603291593, EC4N0003, A2,0.15,0,2020-10-21 14:46:00,-0.03,Idle,0.1374999999999882,Idle
16182,4473094,1603291593, EC4N0003, A0,0.12,0,2020-10-21 14:46:00,0.02,Idle,0.1399999999999882,Idle
16183,4473103,1603291594, EC4N0003, A2,0.14,0,2020-10-21 14:46:00,-0.02,Idle,0.1374999999999882,Idle
16184,4473104,1603291594, EC4N0003, A0,0.12,0,2020-10-21 14:46:00,-0.01,Idle,0.13249999999998818,Idle
16185,4473105,1603291594, EC4N0003, A1,0.11,0,2020-10-21 14:46:00,0.0,Idle,0.12249999999998817,Idle
16186,4473115,1603291595, EC4N0003, A0,0.11,0,2020-10-21 14:46:00,-0.02,Idle,0.11999999999998817,Idle
16187,4473116,1603291595, EC4N0003, A1,0.09,0,2020-10-21 14:46:00,0.03,Idle,0.10749999999998816,Idle
16188,4473125,1603291596, EC4N0003, A0,0.12,0,2020-10-21 14:46:00,-0.01,Idle,0.10749999999998816,Idle
16189,4473126,1603291596, EC4N0003, A1,0.11,0,2020-10-21 14:46:00,0.04,Idle,0.10749999999998816,Idle
16190,4473127,1603291596, EC4N0003, A2,0.15,0,2020-10-21 14:46:00,-0.04,Idle,0.11749999999998817,Idle
16191,4473137,1603291597, EC4N0003, A1,0.11,0,2020-10-21 14:46:00,0.03,Idle,0.12249999999998817,Idle
16192,4473138,1603291597, EC4N0003, A2,0.14,0,2020-10-21 14:46:00,0.0,Idle,0.12749999999998818,Idle
16193,4473147,1603291598, EC4N0003, A2,0.14,0,2020-10-21 14:46:00,-0.02,Idle,0.13499999999998819,Idle
16194,4473148,1603291598, EC4N0003, A0,0.12,0,2020-10-21 14:46:00,0.02,Idle,0.12749999999998818,Idle
16195,4473158,1603291599, EC4N0003, A2,0.14,0,2020-10-21 14:46:00,-0.02,Idle,0.13499999999998819,Idle
16196,4473159,1603291599, EC4N0003, A0,0.12,0,2020-10-21 14:46:00,-0.02,Idle,0.12999999999998818,Idle
16197,4473160,1603291599, EC4N0003, A1,0.1,0,2020-10-21 14:46:00,0.02,Idle,0.11999999999998817,Idle
16198,4473170,1603291600, EC4N0003, A0,0.12,0,2020-10-21 14:46:00,-0.01,Idle,0.11999999999998817,Idle
16199,4473171,1603291600, EC4N0003, A1,0.11,0,2020-10-21 14:46:00,0.01,Idle,0.11249999999998817,Idle
16200,4473181,1603291601, EC4N0003, A1,0.12,0,2020-10-21 14:46:00,0.02,Idle,0.11249999999998817,Idle
16201,4473182,1603291601, EC4N0003, A2,0.14,0,2020-10-21 14:46:00,-0.01,Idle,0.12249999999998817,Idle
16202,4473193,1603291602, EC4N0003, A1,0.13,0,2020-10-21 14:46:00,0.02,Idle,0.12499999999998818,Idle
16203,4473194,1603291602, EC4N0003, A2,0.15,0,2020-10-21 14:46:00,-0.02,Idle,0.13499999999998819,Idle
16204,4473195,1603291602, EC4N0003, A0,0.13,0,2020-10-21 14:46:00,0.01,Idle,0.1374999999999882,Idle
16205,4473204,1603291603, EC4N0003, A2,0.14,0,2020-10-21 14:46:00,-0.04,Idle,0.1374999999999882,Idle
16206,4473205,1603291603, EC4N0003, A0,0.1,0,2020-10-21 14:46:00,0.05,Idle,0.12999999999998818,Idle
16207,4473215,1603291604, EC4N0003, A2,0.15,0,2020-10-21 14:46:00,-0.05,Idle,0.12999999999998818,Idle
16208,4473216,1603291604, EC4N0003, A0,0.1,0,2020-10-21 14:46:00,0.02,Idle,0.12249999999998817,Idle
16209,4473217,1603291604, EC4N0003, A1,0.12,0,2020-10-21 14:46:00,-0.02,Idle,0.11749999999998817,Idle
16210,4473227,1603291605, EC4N0003, A0,0.1,0,2020-10-21 14:46:00,0.01,Idle,0.11749999999998817,Idle
16211,4473228,1603291605, EC4N0003, A1,0.11,0,2020-10-21 14:46:00,0.03,Idle,0.10749999999998816,Idle
16212,4473229,1603291605, EC4N0003, A2,0.14,0,2020-10-21 14:46:00,-0.03,Idle,0.11749999999998817,Idle
16213,4473238,1603291606, EC4N0003, A1,0.11,0,2020-10-21 14:46:00,0.04,Idle,0.11499999999998817,Idle
16214,4473239,1603291606, EC4N0003, A2,0.15,0,2020-10-21 14:46:00,-0.03,Idle,0.12749999999998818,Idle
16215,4473248,1603291607, EC4N0003, A1,0.12,0,2020-10-21 14:46:00,0.03,Idle,0.12999999999998818,Idle
